"Time","requests","limits","profiling","usage"
2021-06-01 21:48:50,1127219200,1917845504,579976304,476868608
2021-06-01 21:48:55,1127219200,1917845504,579976304,476868608
2021-06-01 21:49:00,1127219200,1917845504,579976304,476868608
2021-06-01 21:49:05,1127219200,1917845504,579976304,476868608
2021-06-01 21:49:10,1127219200,1917845504,579976304,490749952
2021-06-01 21:49:15,1127219200,1917845504,579976304,490749952
2021-06-01 21:49:20,1127219200,1917845504,579976304,490749952
2021-06-01 21:49:25,1127219200,1917845504,579976304,490749952
2021-06-01 21:49:30,1127219200,1917845504,579976304,490749952
2021-06-01 21:49:35,1127219200,1917845504,579976304,490749952
2021-06-01 21:49:40,1127219200,1917845504,579976304,498991104
2021-06-01 21:49:45,1127219200,1917845504,579976304,498991104
2021-06-01 21:49:50,1127219200,1917845504,579976304,498991104
2021-06-01 21:49:55,1127219200,1917845504,579976304,498991104
2021-06-01 21:50:00,1127219200,1917845504,579976304,498991104
2021-06-01 21:50:05,1127219200,1917845504,579976304,498991104
2021-06-01 21:50:10,1127219200,1917845504,579976304,503648256
2021-06-01 21:50:15,1127219200,1917845504,579976304,503648256
2021-06-01 21:50:20,1127219200,1917845504,579976304,503648256
2021-06-01 21:50:25,1127219200,1917845504,579976304,503648256
2021-06-01 21:50:30,1127219200,1917845504,579976304,503648256
2021-06-01 21:50:35,1127219200,1917845504,579976304,503648256
2021-06-01 21:50:40,1127219200,1917845504,579976304,520269824
2021-06-01 21:50:45,1127219200,1917845504,579976304,520269824
2021-06-01 21:50:50,1127219200,1917845504,579976304,520269824
2021-06-01 21:50:55,1127219200,1917845504,579976304,520269824
2021-06-01 21:51:00,1127219200,1917845504,579976304,520269824
2021-06-01 21:51:05,1127219200,1917845504,579976304,520269824
2021-06-01 21:51:10,1127219200,1917845504,579976304,517849088
2021-06-01 21:51:15,1127219200,1917845504,579976304,517849088
2021-06-01 21:51:20,1127219200,1917845504,547517029,517849088
2021-06-01 21:51:25,1127219200,1917845504,547517029,517849088
2021-06-01 21:51:30,1127219200,1917845504,547517029,517849088
2021-06-01 21:51:35,1127219200,1917845504,547517029,517849088
2021-06-01 21:51:40,1127219200,1917845504,547517029,516878336
2021-06-01 21:51:45,1127219200,1917845504,547517029,516878336
2021-06-01 21:51:50,1127219200,1917845504,547517029,516878336
2021-06-01 21:51:55,1127219200,1917845504,547517029,516878336

